1,4,3,2,2,4,4,3,5,4,2,2,4,2,1,0,4,3,5,4,3,0,3,1,4,4,4,1,5,3,5,5,4,1,0,1,3,2,2,2,5,0,2,2,4,4,3,5,3,5,1,1,0,3,5,2,3,1,0,5,3,5,2,1,0,5,0,3,2,2,3,4,5,5,4,2,4,1,4,5,3,5,3,1,1,3,4,3,0,0,3,3,3,5,5,3,2,5,3,2,79
1,5,4,4,4,4,4,0,0,2,1,1,1,0,3,5,1,2,0,0,3,4,5,5,2,0,5,4,3,5,3,3,4,2,4,3,0,3,2,0,3,3,0,0,1,3,2,4,3,4,0,2,5,3,5,5,4,2,5,5,0,4,1,3,5,5,5,3,1,0,0,5,0,5,5,2,5,1,1,0,2,0,0,2,1,1,5,3,5,2,4,0,2,2,4,5,2,3,1,0,85
1,4,0,3,1,5,0,4,4,2,0,2,1,1,4,4,1,0,5,3,1,1,1,3,1,1,3,5,3,5,1,4,0,0,3,0,1,5,2,5,5,4,5,0,1,5,4,4,5,0,0,3,0,1,1,0,4,3,4,3,0,1,2,2,1,5,5,4,2,0,1,5,4,2,5,2,3,4,1,0,2,2,5,0,1,2,5,2,5,2,3,2,4,0,1,3,1,2,5,3,64
2,5,2,3,4,1,3,3,2,4,0,0,4,5,2,0,3,4,5,2,2,4,2,4,0,0,3,1,4,2,1,0,1,3,5,2,3,5,2,1,0,2,5,0,2,1,5,0,0,1,4,4,1,3,5,3,2,4,4,3,3,2,5,2,4,1,3,3,2,4,3,2,2,1,2,0,4,1,5,1,4,4,4,2,1,3,3,4,0,1,0,3,4,2,1,5,4,5,2,5,27
4,2,4,5,3,2,2,3,3,2,3,5,0,5,0,4,0,3,1,3,4,0,0,3,5,1,1,2,3,1,1,5,3,0,5,1,3,2,5,0,5,5,0,2,1,1,1,0,3,0,4,1,3,1,2,3,1,0,0,3,0,3,4,0,1,5,2,5,5,3,0,3,4,1,0,4,1,1,2,1,2,2,0,2,0,4,2,0,0,3,3,5,5,2,3,5,1,5,5,2,1
4,4,2,4,3,5,1,3,1,3,5,4,5,1,5,4,0,2,4,4,5,1,4,0,3,4,0,0,2,3,4,1,4,4,4,4,3,0,1,0,4,5,4,3,2,3,1,0,4,2,0,0,2,3,0,5,2,2,3,4,3,0,2,5,0,4,1,4,5,2,1,2,2,2,1,3,3,4,1,3,5,2,3,2,4,0,1,4,2,5,4,5,2,2,3,3,3,4,2,3,61
0,2,3,0,5,2,0,1,0,0,3,3,1,4,5,2,5,5,4,5,1,5,1,5,0,1,1,2,4,3,4,5,5,5,0,5,3,0,3,0,3,0,3,2,2,3,2,3,5,2,1,3,4,0,3,1,5,0,5,1,3,4,2,3,0,0,4,3,3,5,0,2,4,3,2,1,4,0,5,0,0,0,4,2,4,2,0,2,4,2,1,0,2,3,3,3,4,3,2,0,70
3,5,0,3,1,4,1,1,0,1,0,5,0,2,0,2,5,1,5,1,2,5,2,0,1,4,1,4,2,1,4,5,5,4,4,2,4,4,1,5,1,5,1,1,4,0,2,3,5,4,0,1,3,1,2,4,5,5,1,0,2,3,3,1,0,4,5,5,3,3,5,2,1,1,1,2,2,1,4,0,2,5,4,3,4,4,0,3,4,4,1,3,2,0,2,0,3,2,1,4,72
1,1,2,3,2,4,1,5,4,5,0,4,0,2,1,0,3,1,2,2,1,2,4,2,3,5,3,3,1,1,3,1,0,0,4,2,0,3,3,5,0,0,0,5,0,4,1,3,0,1,5,0,1,3,3,2,2,2,4,2,0,0,1,5,0,2,1,4,5,0,5,0,5,0,1,5,3,4,4,5,1,5,5,0,5,1,4,4,1,2,1,3,2,5,3,5,2,1,5,4,42
3,1,3,2,1,4,5,1,0,1,2,1,1,5,1,4,1,0,2,2,1,0,2,3,1,0,4,1,5,4,0,0,2,4,4,3,0,5,3,2,2,1,5,2,2,3,5,5,4,1,1,3,3,3,2,1,3,4,2,5,5,1,2,3,4,1,3,5,5,0,0,0,1,3,3,4,5,0,1,3,0,4,1,4,2,2,4,3,4,3,0,3,2,4,1,0,3,4,1,5,30
2,1,0,2,0,2,3,5,3,1,4,1,5,4,5,1,1,4,2,4,4,4,3,2,1,4,1,5,1,2,2,5,2,1,5,2,4,2,2,3,0,0,5,2,2,3,5,1,5,5,1,3,2,0,0,0,4,0,0,4,5,1,5,1,5,0,5,5,5,4,5,3,2,5,2,2,5,2,5,5,4,0,1,4,3,2,2,3,2,3,2,5,5,1,5,0,4,3,0,1,64
1,4,1,2,3,4,5,4,4,3,0,1,0,0,4,3,5,2,2,5,0,3,5,3,4,2,0,1,3,3,5,1,2,5,5,3,2,1,5,2,3,1,4,0,3,5,4,4,1,4,5,1,4,0,2,2,2,0,0,5,1,0,2,1,4,0,4,1,3,4,2,2,1,5,4,3,4,5,0,3,3,3,0,0,2,2,4,0,2,4,0,3,2,1,3,1,2,4,0,1,1
5,5,4,4,0,4,5,4,5,4,5,0,3,5,0,0,4,3,5,3,3,3,0,5,5,5,0,0,5,2,4,5,1,2,4,2,5,3,0,3,1,2,1,4,0,3,0,1,3,4,1,2,0,2,0,5,2,5,0,2,4,1,5,2,5,3,5,1,5,4,0,2,3,0,4,0,4,4,0,0,2,2,0,4,3,0,5,2,3,4,4,1,1,5,5,3,1,1,1,0,25
0,1,4,2,5,2,4,0,5,4,3,5,5,0,0,0,3,2,3,5,4,2,4,5,3,4,4,3,5,0,2,2,4,2,3,5,3,0,4,1,5,2,5,5,0,2,0,2,1,2,5,1,4,2,5,5,5,5,0,5,1,4,1,1,3,1,0,2,1,0,5,2,2,5,2,4,2,5,2,1,1,3,1,1,1,4,2,4,5,1,5,3,1,3,2,1,4,2,0,0,19
2,4,1,2,3,4,0,0,4,4,5,3,3,0,4,0,1,4,2,4,1,3,1,4,3,4,0,3,1,0,2,2,1,0,3,3,2,5,0,4,5,1,3,5,5,5,2,5,1,1,0,1,2,2,3,4,2,0,2,3,0,1,4,1,4,5,5,2,4,5,1,4,3,3,4,2,0,5,4,3,5,2,0,1,4,2,3,2,2,1,5,3,2,5,3,3,3,0,5,4,47
1,3,4,1,3,1,4,2,2,2,3,2,0,4,0,4,1,1,4,4,0,0,2,4,1,4,1,1,2,5,5,3,5,5,1,5,1,2,0,4,0,2,3,2,3,2,2,2,3,3,0,3,1,2,0,2,0,5,5,1,0,4,0,3,3,2,3,5,3,5,2,0,5,4,2,4,1,3,0,0,0,2,4,4,4,1,4,1,2,3,0,2,2,3,5,1,3,2,5,4,22
5,3,4,2,3,5,5,4,4,3,1,1,5,4,3,1,2,2,5,4,1,5,0,4,2,1,1,1,4,5,1,1,5,4,3,0,1,0,1,1,2,2,3,5,5,4,0,3,2,4,0,3,4,2,5,4,2,0,3,0,3,3,3,3,1,4,2,2,0,5,4,2,0,4,1,3,4,4,2,3,1,1,1,2,5,0,2,4,0,5,2,4,0,0,0,3,2,3,0,2,51
4,1,3,5,0,5,4,3,5,2,2,2,3,0,4,3,5,3,3,2,3,0,5,5,5,1,2,0,2,1,2,1,5,4,4,2,0,4,0,3,3,5,2,5,2,5,0,1,3,2,4,2,0,3,3,3,5,2,3,2,3,4,3,2,4,1,1,4,0,2,1,2,3,4,5,5,3,2,0,3,4,1,3,5,2,0,5,3,1,1,1,0,1,2,0,2,5,2,0,1,40
4,2,2,4,0,4,4,0,3,4,5,1,2,3,2,0,2,1,5,1,2,4,5,0,3,1,0,5,4,1,2,3,0,3,5,0,3,4,0,5,4,0,2,3,1,4,2,1,1,1,2,3,5,4,4,0,4,4,5,2,1,4,1,0,5,1,4,0,0,2,1,0,5,1,0,0,4,4,2,4,3,1,4,4,1,1,2,5,4,1,3,5,4,2,3,5,3,3,2,0,54
3,5,0,1,3,0,4,3,1,1,5,4,2,2,5,5,5,0,5,5,0,1,1,5,4,0,5,4,4,3,1,3,4,5,3,0,1,3,0,2,3,5,2,2,1,2,0,4,2,3,4,4,2,0,5,3,2,4,0,4,0,4,5,0,2,5,3,3,1,1,5,2,2,0,5,2,3,1,3,0,2,2,3,4,5,3,1,2,1,0,3,0,4,5,3,5,0,0,2,1,10
2,3,2,3,0,4,2,3,0,5,5,2,0,2,1,2,0,3,0,5,2,2,1,4,5,1,1,1,4,2,4,5,3,1,3,3,5,1,4,2,5,1,4,1,5,5,0,5,5,4,5,5,3,1,4,2,4,3,2,1,5,5,1,4,2,1,3,0,0,5,2,5,5,3,5,2,4,5,3,0,0,4,4,3,3,5,3,0,3,2,3,2,2,2,0,0,5,1,3,1,57
5,3,1,0,5,2,3,0,1,5,0,4,3,2,5,3,1,3,0,0,1,4,0,4,3,5,3,4,1,3,0,4,5,0,5,2,1,5,1,2,0,1,2,3,1,4,1,4,5,0,1,2,5,4,1,5,2,0,3,1,3,4,3,2,5,3,5,4,1,1,2,5,0,0,5,0,3,3,0,2,5,5,1,1,0,2,4,2,0,1,1,5,2,1,2,2,1,0,5,4,89
3,3,1,3,5,3,3,0,5,3,3,2,3,4,4,1,4,3,2,4,3,2,5,3,0,2,4,2,3,4,0,2,0,5,2,0,0,5,0,1,5,2,1,2,2,5,0,4,2,2,4,4,2,0,0,5,2,2,2,0,1,1,5,5,1,0,0,0,0,0,3,3,5,2,1,1,4,3,4,5,3,4,4,5,5,4,3,1,2,2,3,2,0,1,2,3,1,5,3,5,32
4,4,3,3,1,0,5,1,4,5,2,3,3,0,5,3,3,5,5,4,0,2,2,2,1,3,3,4,3,1,0,1,3,1,2,0,2,1,1,3,4,2,1,5,2,4,0,3,3,2,4,2,1,4,5,3,1,0,3,1,0,1,4,4,1,4,5,1,4,2,1,4,2,2,3,0,2,2,0,1,1,5,4,1,4,4,2,5,0,1,4,3,0,1,1,0,1,0,0,1,32
4,3,0,0,0,0,0,3,4,2,2,3,0,2,0,5,4,5,4,0,4,2,1,3,4,2,3,2,2,3,5,3,3,3,5,2,0,1,2,2,1,3,5,2,5,4,1,1,3,5,0,2,2,2,0,4,2,3,3,3,4,1,3,5,0,2,4,3,3,2,5,0,1,2,5,4,0,5,0,5,1,4,3,2,4,0,3,4,2,3,3,4,2,5,0,4,2,5,5,5,97
1,0,2,1,1,0,5,1,2,5,4,5,1,1,4,5,1,2,0,4,1,1,1,0,0,3,0,2,5,3,3,1,1,2,3,5,3,1,5,2,2,5,3,1,0,1,3,4,4,1,0,0,5,0,5,2,1,5,4,0,2,3,2,3,5,5,5,0,0,4,2,5,2,5,5,4,5,3,3,4,5,4,2,5,5,0,5,0,5,5,4,1,5,3,0,5,2,1,0,1,19
0,3,2,0,3,0,2,1,2,1,5,0,1,2,3,4,2,2,3,4,4,4,0,3,4,0,0,1,3,0,2,3,2,5,0,1,5,1,5,5,5,3,3,0,5,1,3,3,0,5,1,0,0,3,2,3,2,0,1,3,0,5,2,4,4,5,3,1,1,4,1,2,0,1,3,4,5,1,4,2,0,4,4,4,4,0,4,4,5,2,5,2,4,1,2,5,4,4,4,3,69
0,1,5,1,0,4,5,2,2,4,3,2,4,1,1,0,0,4,0,2,0,3,2,1,4,0,1,3,2,1,5,4,2,5,1,2,4,4,3,3,5,0,5,5,1,0,2,4,5,5,1,0,0,3,3,0,4,4,4,0,3,4,2,2,4,1,5,2,4,4,5,1,1,5,1,2,0,0,2,1,5,3,3,1,3,3,2,5,0,5,5,4,5,1,1,0,4,3,3,2,18
4,3,2,2,4,3,1,3,5,5,5,1,4,3,3,5,2,1,1,1,5,2,0,3,2,0,3,4,5,4,4,4,2,4,4,2,5,5,0,4,3,3,4,1,0,5,3,2,1,5,5,0,4,0,3,5,2,2,2,1,3,2,1,2,5,4,0,0,4,1,2,2,1,1,0,2,5,0,2,5,0,0,2,5,5,0,2,0,4,0,5,5,5,0,4,5,3,5,1,4,17
0,1,4,0,1,3,3,4,0,1,4,3,5,2,0,4,1,0,4,4,5,1,0,3,2,5,4,1,5,1,2,5,1,5,5,5,2,1,3,0,5,1,0,2,3,0,1,2,0,5,1,0,1,0,3,5,0,4,0,5,4,3,4,0,1,1,1,3,4,1,1,2,5,5,4,4,5,0,5,2,0,4,1,0,0,4,3,3,3,4,3,2,0,0,2,5,1,2,1,3,71
0,0,4,4,2,2,4,5,0,0,1,2,2,3,2,1,2,0,2,4,0,2,1,4,0,4,1,0,5,2,0,3,0,3,5,0,2,3,3,5,0,1,5,2,3,1,2,1,1,3,3,4,3,3,3,1,5,0,1,1,1,2,0,4,5,5,1,0,0,0,4,4,3,3,3,2,0,0,3,5,4,1,5,1,0,0,3,0,5,2,5,0,4,2,1,1,5,3,2,4,5
0,5,2,0,3,4,4,2,5,1,3,1,2,3,1,4,1,3,2,3,3,0,0,0,1,5,0,1,3,5,0,4,0,2,0,0,3,3,4,0,5,4,1,3,2,1,1,1,0,3,5,1,2,5,0,5,3,1,1,3,0,5,3,1,0,2,0,5,5,5,2,2,5,1,0,1,0,3,0,2,3,4,0,5,2,3,3,4,0,4,2,1,2,5,1,2,4,4,0,3,61
4,4,5,1,3,0,0,2,2,0,4,0,5,4,3,2,5,5,1,3,3,2,3,0,4,1,0,2,2,0,3,3,1,0,5,5,2,0,3,4,4,1,1,1,2,2,4,4,3,1,3,3,2,4,3,0,1,4,1,0,1,3,5,0,5,3,0,4,0,5,5,1,2,3,5,3,4,2,5,3,2,0,4,0,2,0,5,5,3,1,4,3,3,0,4,3,4,3,4,2,22
5,2,5,1,0,1,0,0,5,2,4,4,1,4,2,1,1,1,0,1,0,4,1,4,4,5,0,1,4,4,2,5,5,5,4,0,3,3,3,1,2,4,2,2,0,3,0,2,1,2,2,0,3,0,3,3,3,4,2,5,3,4,2,2,2,5,0,2,4,0,1,4,5,3,3,5,4,5,2,1,0,0,5,3,4,2,5,3,1,2,3,3,4,5,1,3,4,4,5,0,79
1,2,0,4,1,3,1,0,1,5,0,3,5,3,0,3,2,1,3,0,2,0,1,0,0,3,3,5,0,0,4,0,0,3,4,3,2,2,4,1,4,0,4,2,5,3,4,4,3,4,1,4,4,4,0,4,2,2,1,0,0,1,4,0,3,4,1,3,0,3,0,5,4,0,5,3,2,5,0,5,0,5,0,3,4,1,4,0,0,1,5,0,2,5,2,3,5,4,4,1,97
3,2,5,4,1,3,3,3,2,3,1,1,4,1,0,1,4,0,4,0,3,3,1,2,5,2,4,5,1,4,0,4,0,1,0,3,1,0,3,5,2,3,5,0,0,0,2,5,2,0,1,0,0,5,5,3,3,5,5,0,0,2,3,0,3,3,2,2,4,3,2,0,1,5,1,2,2,1,0,3,3,5,3,0,0,3,2,5,2,0,5,3,5,5,0,3,2,0,0,0,10
0,1,5,3,1,1,3,0,1,0,0,4,1,0,1,5,4,2,0,3,1,4,1,0,0,1,0,5,4,5,2,4,1,4,3,1,5,2,2,4,0,1,4,1,0,5,0,5,1,0,5,0,5,1,4,2,2,3,3,0,1,4,2,2,4,3,5,5,0,0,5,3,4,2,0,0,4,4,1,4,4,3,3,2,5,4,3,0,2,5,2,2,0,5,3,4,1,1,3,5,78
4,0,5,5,0,1,1,4,3,3,5,5,4,3,4,3,3,0,1,1,0,1,5,5,5,5,1,4,2,0,1,5,4,4,1,0,0,1,5,4,0,0,1,5,4,5,2,4,5,5,4,5,1,2,2,0,0,4,1,4,0,1,5,2,0,1,0,4,0,1,1,1,1,1,1,2,2,2,2,0,4,5,1,3,4,1,2,2,3,1,3,1,1,3,3,4,5,3,5,0,4
3,4,3,5,4,5,0,0,2,0,1,2,2,5,3,1,3,2,1,4,2,2,2,2,5,4,4,4,0,0,5,2,2,1,0,1,1,3,1,2,2,1,1,5,3,1,5,3,0,2,3,5,1,5,4,2,0,3,3,5,4,0,0,5,3,2,3,2,2,5,4,2,2,5,2,0,2,5,0,4,0,1,5,1,4,0,2,5,1,5,0,2,2,1,5,1,2,2,2,0,85
0,0,1,5,5,2,1,4,0,1,4,2,0,1,2,1,0,2,4,4,1,2,5,5,5,0,4,2,0,2,5,2,3,4,2,3,2,3,0,0,3,3,4,5,2,4,1,5,4,5,2,0,1,0,1,2,3,5,2,2,1,3,1,2,0,0,3,4,2,0,3,2,3,1,0,2,4,1,4,0,1,5,0,3,1,3,2,2,5,1,3,5,4,0,2,4,1,3,3,3,42
0,0,4,4,5,2,4,2,3,0,3,0,2,4,5,0,3,0,5,1,4,5,2,2,2,0,4,0,1,3,0,5,0,2,4,0,3,4,1,3,0,5,5,5,3,2,3,5,5,2,3,4,5,2,3,5,1,5,3,2,2,0,3,0,3,0,4,2,0,5,4,3,2,5,5,3,2,2,0,2,4,0,2,3,1,1,0,0,2,0,3,2,0,5,2,2,5,1,2,5,78
1,5,2,4,4,1,3,1,5,3,5,0,3,2,4,5,0,5,1,4,3,3,5,0,1,0,2,5,0,4,1,5,4,4,4,1,0,3,2,1,2,2,3,3,2,5,1,5,5,5,5,0,3,2,3,3,3,1,1,2,0,3,5,5,3,3,4,2,3,4,5,2,1,2,3,5,3,2,3,0,5,0,5,1,1,0,3,3,0,5,4,1,5,3,4,3,4,0,2,4,12
2,2,3,1,3,4,1,4,0,2,4,4,1,1,2,0,0,4,1,0,4,1,0,2,0,0,5,3,0,0,0,4,5,4,4,3,2,2,3,1,2,2,4,4,2,1,1,0,3,1,5,2,5,2,3,2,2,2,2,5,2,1,1,2,5,0,3,3,1,4,3,3,1,2,0,3,3,2,4,4,4,0,2,5,4,5,3,1,4,5,1,4,2,2,1,4,3,3,5,3,89
3,1,4,0,1,5,5,0,0,1,4,5,3,2,0,0,5,1,5,4,4,3,4,0,0,5,1,4,1,3,1,1,0,3,0,5,2,3,1,4,3,4,3,1,2,0,2,2,4,0,3,5,5,4,1,4,1,5,1,2,5,0,1,3,4,3,1,2,4,4,0,1,1,1,5,5,3,3,1,1,3,2,3,2,0,1,0,3,2,2,0,1,3,5,2,3,3,0,0,0,80
2,2,1,1,2,3,4,4,3,3,3,2,0,3,0,0,1,1,2,0,1,2,0,2,3,3,0,3,5,3,5,2,5,5,2,1,4,4,1,0,1,2,2,3,2,3,4,1,5,5,5,3,3,3,5,3,3,3,1,2,1,4,3,3,2,1,4,2,5,0,1,5,3,5,1,5,3,2,3,1,4,2,3,4,2,0,4,2,1,0,3,4,4,1,1,3,2,2,0,0,53
0,4,0,3,3,1,5,3,0,2,2,5,5,2,3,3,1,0,3,4,3,4,1,0,2,5,3,0,4,3,4,5,1,3,1,2,0,3,4,4,4,1,3,5,4,0,0,4,4,1,2,2,2,1,5,5,5,3,4,0,3,0,4,3,2,4,3,5,2,5,1,1,3,2,0,0,5,1,5,4,5,3,2,4,5,0,1,5,3,4,0,0,3,2,0,3,2,0,2,5,46
5,1,0,2,1,2,1,1,1,4,3,2,3,0,4,1,3,2,0,3,2,3,5,3,2,0,5,2,1,3,3,0,4,1,4,5,1,1,3,0,5,1,5,5,0,2,2,2,5,3,3,5,5,0,0,5,2,3,5,3,0,3,2,3,1,5,0,0,0,4,2,1,4,4,5,5,3,3,0,2,4,0,1,3,0,3,5,0,2,4,2,5,0,2,4,3,1,1,4,2,3
3,4,3,2,4,4,3,2,2,4,1,4,5,3,2,1,2,2,3,2,5,2,0,0,1,0,3,4,3,3,4,2,1,4,4,3,2,2,1,1,5,4,3,1,4,5,3,5,2,5,4,2,3,3,0,3,4,4,3,0,5,1,3,4,0,0,4,5,0,1,1,3,1,5,4,2,4,2,3,1,4,0,3,3,3,0,3,2,1,4,3,5,1,0,3,2,3,2,1,5,96
0,1,3,5,2,1,3,5,5,4,2,5,3,2,1,4,1,4,2,5,1,2,2,4,2,5,0,3,1,4,4,0,4,5,1,1,5,3,4,0,5,3,1,4,2,4,0,1,0,4,0,3,3,2,5,4,4,0,5,3,5,3,3,0,1,3,5,0,0,2,4,3,0,3,1,4,3,4,3,0,3,5,3,2,2,2,1,1,1,4,4,2,3,2,1,3,5,1,1,3,23
5,3,2,2,1,4,1,5,2,1,0,5,3,4,2,5,3,0,1,4,4,5,1,1,3,2,0,2,4,5,4,1,2,2,2,0,4,3,1,3,2,0,0,5,4,5,3,0,1,3,1,5,3,4,2,3,2,0,1,0,0,1,5,2,1,2,5,2,1,0,1,5,0,4,0,3,2,2,1,5,5,5,3,2,4,2,3,2,5,4,3,1,5,4,3,2,4,1,2,5,67
0,2,3,0,1,2,3,4,0,4,2,1,0,3,5,1,5,2,5,2,2,3,2,4,3,0,5,3,3,5,5,1,5,5,2,0,2,3,0,3,5,4,4,0,4,2,3,1,4,2,2,0,2,2,4,5,5,4,2,1,4,2,4,5,3,0,5,3,1,1,5,3,4,4,2,4,2,5,3,0,3,2,0,3,5,1,4,5,5,5,2,1,4,2,2,1,2,2,3,5,9
3,3,1,0,2,3,4,0,4,4,1,3,4,2,5,5,3,4,4,1,2,1,5,0,4,5,2,3,5,1,2,1,4,4,0,4,3,5,4,0,0,4,5,4,5,2,2,2,5,0,1,2,2,4,5,4,0,5,3,5,1,2,3,1,4,3,5,3,4,0,1,3,5,1,5,5,2,0,2,0,2,1,5,1,1,3,2,3,5,3,2,2,0,3,2,5,3,4,3,0,64
0,0,1,1,5,1,4,3,3,3,1,3,0,3,4,4,3,4,3,4,4,1,0,3,3,5,1,5,2,0,1,4,0,4,0,5,5,3,2,1,2,3,2,1,3,4,2,5,4,4,3,0,3,5,3,2,3,2,0,3,4,1,1,5,1,1,2,2,0,0,0,1,3,1,5,1,5,5,2,5,1,5,5,2,5,4,3,2,2,2,4,5,3,0,5,1,2,0,3,1,38
0,4,4,0,3,4,1,4,2,4,4,0,1,0,0,5,3,3,4,4,4,0,4,0,4,0,5,0,5,2,2,5,0,5,1,4,2,0,4,2,0,2,0,0,4,0,5,2,0,1,0,4,1,1,0,1,5,2,1,1,2,1,0,4,4,1,2,0,0,0,5,5,0,1,3,1,5,2,2,0,0,0,3,1,5,3,5,5,0,3,3,3,1,0,4,2,5,3,0,1,8
0,2,4,1,3,1,5,0,2,5,5,0,3,1,1,2,4,4,4,0,0,3,2,1,1,4,0,5,1,1,0,5,3,3,2,4,0,0,0,4,5,0,3,2,1,5,1,5,4,5,4,5,0,3,4,3,0,1,0,0,5,2,2,0,0,1,1,1,3,5,0,5,2,2,2,4,4,2,1,0,3,4,3,4,5,4,4,4,3,3,0,2,4,2,4,5,1,4,4,4,40
